originID,grade,type,start_time,end_time,lasting_time,o_lat,o_lon,d_lat,d_lon,dist (km)
'3004759137743160168',minor,CONGESTION,02/24/2022 01:13:27,02/24/2022 01:58:27,0:45:00,1.33734,103.80866,1.33404,103.81299,0.604451329393938
'1269536600277074048',minor,CONGESTION,02/24/2022 01:15:27,02/24/2022 01:30:27,0:15:00,1.33414,103.81809,1.33214,103.81627,0.2998874801483894
'1461875613287124387',minor,CONGESTION,02/24/2022 01:15:27,02/24/2022 01:30:27,0:15:00,1.38984,103.74887,1.38913,103.75281,0.4454436923906739
'835498135173076029',minor,CONGESTION,02/24/2022 01:17:27,02/24/2022 01:32:27,0:15:00,1.32026,103.87985,1.32241,103.88773,0.908618494103658
'1282319003644170292',minor,CONGESTION,02/24/2022 00:39:27,02/24/2022 01:24:27,0:45:00,1.32187,103.70436,1.3223,103.69993,0.49530240166254214
'1102337898610593523',minor,CONGESTION,02/24/2022 01:19:27,02/24/2022 01:34:27,0:15:00,1.32026,103.87985,1.32241,103.88773,0.908618494103658
'706535048842321297',minor,CONGESTION,02/24/2022 01:21:27,02/24/2022 01:36:27,0:15:00,1.33053,103.82021,1.32724,103.82558,0.699643427698364
'19735947313672404',minor,CONGESTION,02/24/2022 01:20:57,02/24/2022 01:35:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'2309396615977963488',minor,CONGESTION,02/24/2022 01:21:57,02/24/2022 01:51:57,0:30:00,1.37963,103.91529,1.37692,103.91103,0.5608487160937679
'3109741696984049122',minor,CONGESTION,02/24/2022 01:22:01,02/24/2022 01:33:31,0:11:30,1.39076,103.7743,1.39324,103.77399,0.2763873753278016
'1041155636602559339',minor,CONGESTION,02/24/2022 01:34:46,02/24/2022 01:47:31,0:12:45,1.36204,103.70873,1.36151,103.70372,0.5606257060778918
'440876992602346089',minor,CONGESTION,02/24/2022 01:34:27,02/24/2022 02:04:27,0:30:00,1.39068,103.76672,1.39051,103.77144,0.5256105317191164
'1485216846151956965',minor,CONGESTION,02/24/2022 01:40:01,02/24/2022 01:55:31,0:15:30,1.3409,103.80474,1.34056,103.80512,0.05658493218914231
'4061845201887793039',minor,CONGESTION,02/24/2022 01:41:14,02/24/2022 01:59:31,0:18:17,1.36151,103.70372,1.36151,103.70372,0.0
'3291047080186402203',minor,CONGESTION,02/24/2022 01:43:27,02/24/2022 01:58:27,0:15:00,1.33673,103.80934,1.33404,103.81299,0.5034661041842997
'4281726025939065659',minor,CONGESTION,02/24/2022 01:46:57,02/24/2022 02:01:57,0:15:00,1.28573,103.79799,1.28759,103.795,0.3911908880009748
'2762880636884227231',minor,CONGESTION,02/24/2022 01:49:57,02/24/2022 02:04:57,0:15:00,1.41235,103.77137,1.41771,103.77126,0.592808153425395
'1338569661208997744',minor,CONGESTION,02/24/2022 01:58:46,02/24/2022 02:13:31,0:14:45,1.34794,103.79797,1.34529,103.80053,0.40869376684103453
'4504251009740563175',minor,CONGESTION,02/24/2022 01:59:46,02/24/2022 02:15:31,0:15:45,1.35957,103.96169,1.36031,103.9612,0.09833138856160915
'2922346126905075223',minor,CONGESTION,02/24/2022 02:01:27,02/24/2022 02:16:27,0:15:00,1.3385,103.80738,1.33404,103.81299,0.7956149787344203
'493107006594288175',minor,CONGESTION,02/24/2022 02:05:27,02/24/2022 02:20:27,0:15:00,1.32178,103.88356,1.32241,103.88773,0.46927883422094313
'4307984562008014105',minor,CONGESTION,02/24/2022 02:05:27,02/24/2022 02:20:27,0:15:00,1.3385,103.80738,1.33404,103.81299,0.7956149787344203
'1267197940436954617',minor,CONGESTION,02/24/2022 02:07:31,02/24/2022 02:21:31,0:14:00,1.34794,103.79797,1.34529,103.80053,0.40869376684103453
'2324635059425669128',minor,CONGESTION,02/24/2022 02:08:27,02/24/2022 02:38:27,0:30:00,1.3273,103.73547,1.32424,103.74304,0.9078729352097545
'2882080315409577059',minor,CONGESTION,02/24/2022 02:10:57,02/24/2022 02:25:57,0:15:00,1.28573,103.79799,1.28759,103.795,0.3911908880009748
'3985429923073314900',minor,CONGESTION,02/24/2022 02:18:57,02/24/2022 02:33:57,0:15:00,1.35223,103.8574,1.34714,103.85915,0.5955694799670505
'614102599252250881',minor,CONGESTION,02/24/2022 02:19:27,02/24/2022 02:34:27,0:15:00,1.34958,103.79405,1.3417,103.80396,1.405541581119551
'4248656283059155086',minor,CONGESTION,02/24/2022 02:18:01,02/24/2022 02:31:31,0:13:30,1.34794,103.79797,1.34529,103.80053,0.40869376684103453
'896366627230778354',minor,CONGESTION,02/24/2022 02:20:57,02/24/2022 02:35:57,0:15:00,1.35223,103.8574,1.34714,103.85915,0.5955694799670505
'2946032655190365051',minor,CONGESTION,02/24/2022 02:23:27,02/24/2022 02:38:27,0:15:00,1.3385,103.80738,1.33404,103.81299,0.7956149787344203
'4286890158755685185',minor,CONGESTION,02/24/2022 02:30:27,02/24/2022 03:30:27,1:00:00,1.3273,103.73547,1.32424,103.74304,0.9078729352097545
'4522522347249308438',minor,CONGESTION,02/24/2022 02:44:57,02/24/2022 02:59:57,0:15:00,1.35126,103.85769,1.34714,103.85915,0.4836765537283775
'3574217609196852034',minor,CONGESTION,02/24/2022 02:44:31,02/24/2022 03:11:31,0:27:00,1.37666,103.85857,1.3871,103.85837,1.1546167290598655
'4053691333402617498',minor,CONGESTION,02/24/2022 02:46:57,02/24/2022 03:01:57,0:15:00,1.34999,103.85814,1.34714,103.85915,0.33458390516605674
'3529029745972154418',minor,CONGESTION,02/24/2022 02:54:57,02/24/2022 03:09:57,0:15:00,1.32685,103.73452,1.3249,103.72616,0.9550422863392047
'745659052384073152',minor,CONGESTION,02/24/2022 02:57:38,02/24/2022 03:14:05,0:16:27,1.3593,103.62184,1.35365,103.62935,1.0434715655840543
'2524846722231398764',minor,CONGESTION,02/24/2022 03:01:27,02/24/2022 03:16:27,0:15:00,1.33764,103.80832,1.33404,103.81299,0.6546525826592652
'4609102381030746780',minor,CONGESTION,02/24/2022 03:09:27,02/24/2022 03:24:27,0:15:00,1.41894,103.80067,1.4212,103.79728,0.4525188071106177
'3876078138988486335',minor,CONGESTION,02/24/2022 03:07:46,02/24/2022 03:23:31,0:15:45,1.38023,103.85837,1.3771,103.8585,0.34640173990928
'4466839308390425192',minor,CONGESTION,02/24/2022 03:15:27,02/24/2022 03:30:27,0:15:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'1716457487613414587',minor,CONGESTION,02/24/2022 03:15:49,02/24/2022 03:31:31,0:15:42,1.37931,103.85835,1.3771,103.8585,0.24494006508385904
'935397295512111069',minor,CONGESTION,02/24/2022 04:03:27,02/24/2022 04:18:27,0:15:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'4039728121959608647',minor,CONGESTION,02/24/2022 04:09:57,02/24/2022 04:39:57,0:30:00,1.30236,103.84188,1.29158,103.84347,1.2050596574657126
'3363151128411061783',minor,CONGESTION,02/24/2022 04:12:01,02/24/2022 04:27:31,0:15:30,1.32931,103.82309,1.32931,103.82309,0.0
'1043468205456932348',minor,CONGESTION,02/24/2022 04:19:27,02/24/2022 04:34:27,0:15:00,1.32931,103.82309,1.32724,103.82558,0.35941819087950394
'3394879423115471441',minor,CONGESTION,02/24/2022 04:26:27,02/24/2022 04:56:27,0:30:00,1.32584,103.72934,1.32424,103.74304,1.5349023269811708
'1848673477994241381',minor,CONGESTION,02/24/2022 04:43:57,02/24/2022 04:58:57,0:15:00,1.31628,103.84725,1.31399,103.84546,0.32218486251238865
'2993558366193132538',minor,CONGESTION,02/24/2022 04:56:16,02/24/2022 05:11:31,0:15:15,1.28422,103.86151,1.28278,103.86118,0.16340838035420968
'3349943671566398301',minor,CONGESTION,02/24/2022 05:27:27,02/24/2022 05:57:27,0:30:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'123179189874394878',minor,CONGESTION,02/24/2022 05:45:27,02/24/2022 06:00:27,0:15:00,1.32814,103.86819,1.32967,103.86402,0.4939537956561235
'3662077078395613267',minor,CONGESTION,02/24/2022 05:49:16,02/24/2022 06:03:31,0:14:15,1.3254,103.86007,1.33707,103.86219,1.3118001859003057
'879986448026029727',minor,CONGESTION,02/24/2022 06:04:27,02/24/2022 06:19:27,0:15:00,1.32645,103.7398,1.32424,103.74304,0.4355850767639228
'4011149173994979361',minor,CONGESTION,02/24/2022 06:14:57,02/24/2022 06:29:57,0:15:00,1.32685,103.73452,1.3249,103.72616,0.9550422863392047
'734039615087347919',minor,CONGESTION,02/24/2022 06:14:27,02/24/2022 06:44:27,0:30:00,1.32576,103.74079,1.32424,103.74304,0.3015793926634306
'1731589545952580879',minor,CONGESTION,02/24/2022 06:17:16,02/24/2022 06:37:31,0:20:15,1.33939,103.75257,1.33885,103.75354,0.12336397761966637
'4154408839550445554',minor,CONGESTION,02/24/2022 06:30:16,02/24/2022 06:45:46,0:15:30,1.33772,103.75552,1.33885,103.75354,0.25331362868638
'2464873334437247714',minor,CONGESTION,02/24/2022 06:40:27,02/24/2022 06:55:27,0:15:00,1.32584,103.72934,1.32424,103.74304,1.5349023269811708
'4551115397608150968',minor,CONGESTION,02/24/2022 06:45:01,02/24/2022 06:57:31,0:12:30,1.33939,103.75257,1.34005,103.75141,0.14829584035064963
'4388400746026948101',minor,CONGESTION,02/24/2022 06:46:27,02/24/2022 07:01:27,0:15:00,1.39068,103.76672,1.39051,103.77144,0.5256105317191164
'932348700283586334',minor,CONGESTION,02/24/2022 07:05:27,02/24/2022 07:20:27,0:15:00,1.33772,103.75552,1.34005,103.75141,0.5249685443858464
'1562287954015247670',minor,CONGESTION,02/24/2022 07:06:31,02/24/2022 07:23:31,0:17:00,1.33885,103.75354,1.33729,103.75628,0.35034148523708913
'1532628721740919628',minor,CONGESTION,02/24/2022 07:25:27,02/24/2022 07:40:27,0:15:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'3464206482338665679',minor,CONGESTION,02/24/2022 07:27:27,02/24/2022 07:42:27,0:15:00,1.33739,103.7561,1.34005,103.75141,0.5991164356927172
'478594211415478734',minor,CONGESTION,02/24/2022 07:26:27,02/24/2022 07:41:27,0:15:00,1.33399,103.92271,1.33557,103.93028,0.8603860924127682
'2293688504889941217',minor,CONGESTION,02/24/2022 07:27:27,02/24/2022 07:42:27,0:15:00,1.33764,103.80832,1.33404,103.81299,0.6546525826592652
'2668975874855771124',minor,CONGESTION,02/24/2022 07:38:57,02/24/2022 08:08:57,0:30:00,1.35223,103.8574,1.34714,103.85915,0.5955694799670505
'1593030837006569543',minor,CONGESTION,02/24/2022 07:51:27,02/24/2022 08:06:27,0:15:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'3806431165914338440',minor,CONGESTION,02/24/2022 07:53:27,02/24/2022 08:08:27,0:15:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'3507393202227743151',minor,CONGESTION,02/24/2022 08:04:57,02/24/2022 08:19:57,0:15:00,1.35223,103.8574,1.34714,103.85915,0.5955694799670505
'2821692141500813644',minor,CONGESTION,02/24/2022 08:05:27,02/24/2022 08:20:27,0:15:00,1.32814,103.86819,1.32967,103.86402,0.4939537956561235
'2847840877557425021',minor,CONGESTION,02/24/2022 08:14:36,02/24/2022 08:29:31,0:14:55,1.42182,103.79618,1.42286,103.79427,0.24166965937633247
'1082666671620605489',minor,CONGESTION,02/24/2022 08:17:27,02/24/2022 08:47:27,0:30:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'2609309722492706202',minor,CONGESTION,02/24/2022 08:18:27,02/24/2022 08:33:27,0:15:00,1.32584,103.72934,1.32424,103.74304,1.5349023269811708
'768051455966045568',minor,CONGESTION,02/24/2022 08:31:27,02/24/2022 09:01:27,0:30:00,1.3226,103.74965,1.31607,103.75895,1.2619762206382086
'2472713184474231799',minor,CONGESTION,02/24/2022 08:39:03,02/24/2022 08:53:31,0:14:28,1.36204,103.70873,1.35864,103.71254,0.5666790444769909
'2666284495314220600',minor,CONGESTION,02/24/2022 08:47:27,02/24/2022 09:02:27,0:15:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'1712484744982112997',minor,CONGESTION,02/24/2022 08:49:27,02/24/2022 09:04:27,0:15:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'3377295448132660650',minor,CONGESTION,02/24/2022 08:47:27,02/24/2022 09:17:27,0:30:00,1.31951,103.75605,1.31607,103.75895,0.4988479502865391
'3022551802698798253',minor,CONGESTION,02/24/2022 08:54:57,02/24/2022 09:09:57,0:15:00,1.35223,103.8574,1.34714,103.85915,0.5955694799670505
'1498627064256071143',minor,CONGESTION,02/24/2022 09:01:27,02/24/2022 09:16:27,0:15:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'3625602124921052768',minor,CONGESTION,02/24/2022 09:06:01,02/24/2022 09:21:31,0:15:30,1.35877,103.90297,1.35709,103.90205,0.21211248506590066
'4128663443377716260',minor,CONGESTION,02/24/2022 09:06:57,02/24/2022 09:21:57,0:15:00,1.35038,103.858,1.34714,103.85915,0.38043601741104893
'4342773656569548460',minor,CONGESTION,02/24/2022 09:07:27,02/24/2022 09:22:27,0:15:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'47044731776856399',minor,CONGESTION,02/24/2022 09:09:27,02/24/2022 09:24:27,0:15:00,1.32783,103.86872,1.32967,103.86402,0.5612386041944246
'1947601823908806492',minor,CONGESTION,02/24/2022 09:11:27,02/24/2022 09:26:27,0:15:00,1.32057,103.75511,1.31607,103.75895,0.6559150383785769
'3793567843019352969',minor,CONGESTION,02/24/2022 09:11:27,02/24/2022 09:26:27,0:15:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'1527220558763105449',minor,CONGESTION,02/24/2022 09:13:27,02/24/2022 09:28:27,0:15:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'497659456431282589',minor,CONGESTION,02/24/2022 09:18:57,02/24/2022 09:33:57,0:15:00,1.35126,103.85769,1.34714,103.85915,0.4836765537283775
'1259883752457362414',minor,CONGESTION,02/24/2022 09:23:27,02/24/2022 09:53:27,0:30:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'4396012156099843995',minor,CONGESTION,02/24/2022 09:32:57,02/24/2022 09:47:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'863581790433289511',minor,CONGESTION,02/24/2022 09:34:57,02/24/2022 09:49:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'621101547017848727',minor,CONGESTION,02/24/2022 09:34:27,02/24/2022 09:49:27,0:15:00,1.36681,103.94828,1.3627,103.95901,1.2776786841788954
'245674689317016440',minor,CONGESTION,02/24/2022 09:35:27,02/24/2022 09:50:27,0:15:00,1.41962,103.79977,1.4212,103.79728,0.32757893984788633
'1915806010002060774',minor,CONGESTION,02/24/2022 09:38:27,02/24/2022 09:53:27,0:15:00,1.35566,103.72088,1.34851,103.73472,1.7312974429262538
'4265837186691483169',minor,CONGESTION,02/24/2022 09:38:46,02/24/2022 09:51:31,0:12:45,1.38975,103.74963,1.38975,103.74963,0.0
'1755119211240789930',minor,CONGESTION,02/24/2022 09:40:57,02/24/2022 09:55:57,0:15:00,1.31008,103.76455,1.31227,103.7624,0.3404310690672609
'3609905299108345430',minor,CONGESTION,02/24/2022 09:42:57,02/24/2022 09:57:57,0:15:00,1.31008,103.76455,1.31227,103.7624,0.3404310690672609
'1516957609771311069',minor,CONGESTION,02/24/2022 09:45:31,02/24/2022 10:01:31,0:16:00,1.38949,103.74592,1.38984,103.74887,0.3305698330373345
'961168281818645893',minor,CONGESTION,02/24/2022 09:45:27,02/24/2022 10:00:27,0:15:00,1.41894,103.80067,1.4212,103.79728,0.4525188071106177
'2199352127627968393',minor,CONGESTION,02/24/2022 09:47:27,02/24/2022 10:17:27,0:30:00,1.3463,103.95241,1.34878,103.95537,0.4286188360627941
'1776922351037898923',minor,CONGESTION,02/24/2022 09:47:01,02/24/2022 10:09:31,0:22:30,1.39743,103.90255,1.39416,103.90694,0.6077991352845619
'1706542608380088508',minor,CONGESTION,02/24/2022 09:46:27,02/24/2022 10:16:27,0:30:00,1.32606,103.73022,1.32424,103.74304,1.440860094662169
'4098555005761213019',minor,CONGESTION,02/24/2022 09:52:16,02/24/2022 10:07:31,0:15:15,1.3753,103.72826,1.3753,103.72826,0.0
'2708449822403729935',minor,CONGESTION,02/24/2022 09:52:57,02/24/2022 10:07:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'1269090266641609120',minor,CONGESTION,02/24/2022 09:51:57,02/24/2022 10:06:57,0:15:00,1.31615,103.84709,1.31399,103.84546,0.2999208451618338
'3754174287541311524',minor,CONGESTION,02/24/2022 09:53:27,02/24/2022 10:08:27,0:15:00,1.38161,103.73561,1.38438,103.73884,0.4722553438588144
'2062459184394749608',minor,CONGESTION,02/24/2022 09:55:27,02/24/2022 10:10:27,0:15:00,1.38161,103.73561,1.38438,103.73884,0.4722553438588144
'902815695671673722',minor,CONGESTION,02/24/2022 09:54:57,02/24/2022 10:09:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'1209994726803192428',minor,CONGESTION,02/24/2022 09:56:57,02/24/2022 10:11:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'4297114447884262236',minor,CONGESTION,02/24/2022 09:56:57,02/24/2022 10:11:57,0:15:00,1.40126,103.88141,1.40115,103.87583,0.6210973694526353
'4361619198008868773',minor,CONGESTION,02/24/2022 10:01:27,02/24/2022 10:46:27,0:45:00,1.38161,103.73561,1.38438,103.73884,0.4722553438588144
'2484425161590506753',minor,CONGESTION,02/24/2022 10:02:31,02/24/2022 10:17:31,0:15:00,1.34805,103.95448,1.34844,103.95495,0.06779078940197895
'1689862007185265254',minor,CONGESTION,02/24/2022 10:06:27,02/24/2022 10:51:27,0:45:00,1.32645,103.7398,1.32424,103.74304,0.4355850767639228
'4006162519288937717',minor,CONGESTION,02/24/2022 10:06:57,02/24/2022 10:21:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'2369589845560692977',minor,CONGESTION,02/24/2022 10:08:57,02/24/2022 10:23:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'3869580740334481417',minor,CONGESTION,02/24/2022 10:08:01,02/24/2022 10:21:31,0:13:30,1.38031,103.73409,1.38161,103.73561,0.22198500037990357
'4088912525191961990',minor,CONGESTION,02/24/2022 10:08:27,02/24/2022 10:53:27,0:45:00,1.35266,103.72998,1.34851,103.73472,0.6991721489437046
'1177759514725864118',minor,CONGESTION,02/24/2022 10:15:27,02/24/2022 10:30:27,0:15:00,1.36833,103.71479,1.37633,103.72946,1.8568444853336024
'2414328521571347506',minor,CONGESTION,02/24/2022 10:14:27,02/24/2022 10:29:27,0:15:00,1.36681,103.94828,1.3627,103.95901,1.2776786841788954
'3514329216507298315',minor,CONGESTION,02/24/2022 10:13:57,02/24/2022 10:28:57,0:15:00,1.41235,103.77137,1.41771,103.77126,0.592808153425395
'3432055213886195940',minor,CONGESTION,02/24/2022 10:16:57,02/24/2022 10:31:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'428165624264956857',minor,CONGESTION,02/24/2022 10:16:50,02/24/2022 10:29:35,0:12:45,1.47623,103.58649,1.47623,103.58649,0.0
'3419024517890474538',minor,CONGESTION,02/24/2022 10:18:57,02/24/2022 10:33:57,0:15:00,1.28573,103.79799,1.28759,103.795,0.3911908880009748
'2308096741222709222',minor,CONGESTION,02/24/2022 10:18:57,02/24/2022 10:33:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'1973946168050831172',minor,CONGESTION,02/24/2022 10:21:57,02/24/2022 10:51:57,0:30:00,1.31662,103.84738,1.31801,103.85012,0.3414805364988508
'4530574158077378100',minor,CONGESTION,02/24/2022 10:23:57,02/24/2022 10:38:57,0:15:00,1.39324,103.77399,1.40644,103.77234,1.4710941155070212
'2248600334468302705',minor,CONGESTION,02/24/2022 10:27:27,02/24/2022 10:42:27,0:15:00,1.36833,103.71479,1.37633,103.72946,1.8568444853336024
'541212877736289770',minor,CONGESTION,02/24/2022 10:25:57,02/24/2022 10:40:57,0:15:00,1.41235,103.77137,1.41771,103.77126,0.592808153425395
'3924465542570270801',minor,CONGESTION,02/24/2022 10:26:57,02/24/2022 10:41:57,0:15:00,1.35223,103.8574,1.34714,103.85915,0.5955694799670505
'1626675206354022946',minor,CONGESTION,02/24/2022 10:27:57,02/24/2022 10:57:57,0:30:00,1.39518,103.90579,1.39743,103.90255,0.438073161313924
'3112213858360133092',minor,CONGESTION,02/24/2022 10:29:27,02/24/2022 10:44:27,0:15:00,1.41894,103.80067,1.4212,103.79728,0.4525188071106177
'3432623310283174977',minor,CONGESTION,02/24/2022 10:28:57,02/24/2022 10:43:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'242861238441395749',minor,CONGESTION,02/24/2022 10:30:57,02/24/2022 10:45:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'3401989507685970669',minor,CONGESTION,02/24/2022 10:32:57,02/24/2022 10:47:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'4024125437658158516',minor,CONGESTION,02/24/2022 10:32:46,02/24/2022 10:47:31,0:14:45,1.40644,103.77234,1.40891,103.77178,0.2801399805686687
'3916341373923082403',minor,CONGESTION,02/24/2022 10:32:27,02/24/2022 10:47:27,0:15:00,1.34338,103.74554,1.34499,103.74022,0.6182439290761216
'2446172450654493722',minor,CONGESTION,02/24/2022 10:34:57,02/24/2022 10:49:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'3818572326620913538',minor,CONGESTION,02/24/2022 10:36:27,02/24/2022 10:51:27,0:15:00,1.32853,103.86776,1.32578,103.87121,0.4897782394521159
'1138029986785114129',minor,CONGESTION,02/24/2022 10:38:27,02/24/2022 11:23:27,0:45:00,1.42558,103.78923,1.42417,103.7922,0.36544473971533104
'3197748111552277895',minor,CONGESTION,02/24/2022 10:39:27,02/24/2022 10:54:27,0:15:00,1.36985,103.72002,1.37633,103.72946,1.2716434903180327
'2461966197729890853',minor,CONGESTION,02/24/2022 10:38:57,02/24/2022 10:53:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'2169420542875918691',minor,CONGESTION,02/24/2022 10:40:20,02/24/2022 10:55:31,0:15:11,1.33799,103.94257,1.3354,103.9332,1.0813936674849205
