NID,PC,DE,LE,TY,FF
831,30844,Stone,0.04264,TR,32.5
832,30843,Green Street Green,4.36221,TR,54.8
833,30842,Longfield,2.21502,TR,57.3
834,30841,Meopham,5.37844,TR,52.3
835,30860,A2016/Bronze Age Way,0.0451,TR,39.8
836,30861,B213/Lower Road,0.80774,TR,46.0
837,30861,B213/Lower Road,0.02906,TR,41.7
838,30860,A2016/Bronze Age Way,0.83723,TR,45.4
839,30862,A2016,0.05556,TR,30.9
840,30863,A206,0.28557,TR,37.0
841,30847,Wilmington,0.05024,TR,32.0
842,30848,Swanley,5.84792,TR,48.1
843,30849,Swanley South,0.27897,TR,35.1
844,30850,St Mary Cray,6.17913,TR,45.9
845,30859,Longfield,0.0756,TR,35.0
846,30858,Green Street Green,2.06428,TR,49.0
847,30857,Bean East,1.68788,TR,45.4
848,30856,Bean,0.32928,TR,42.6
849,30855,Bean,0.68252,TR,70.8
850,30854,Greenhithe,1.33351,TR,58.6
851,30853,Greenhithe,0.33409,TR,44.1
852,30863,A206,0.01611,TR,39.0
853,30862,A2016,0.31111,TR,39.9
854,30853,Greenhithe,0.03291,TR,33.2
855,30854,Greenhithe,0.3182,TR,43.7
856,30855,Bean,1.32383,TR,55.0
857,30856,Bean,0.75823,TR,56.2
858,30857,Bean East,0.304,TR,53.9
859,30858,Green Street Green,1.68749,TR,45.4
860,30859,Longfield,2.12451,TR,46.9
861,30850,St Mary Cray,0.05416,TR,30.0
862,30849,Swanley South,6.12354,TR,47.2
863,30848,Swanley,0.30045,TR,32.9
864,30847,Wilmington,5.91651,TR,47.7
865,30867,B213 - Belvedere,0.02123,TR,40.0
866,30868,A206 - Belvedere,0.86379,TR,37.9
867,30868,A206 - Belvedere,0.0235,TR,32.4
868,30867,B213 - Belvedere,0.86152,TR,38.5
869,30864,Hayes,0.04526,TR,35.0
870,30865,Shortlands,2.33709,TR,43.9
871,30866,Beckenham,1.73547,TR,45.6
872,30866,Beckenham,0.02731,TR,36.0
873,30865,Shortlands,1.68529,TR,46.1
874,30864,Hayes,2.38236,TR,43.8
875,30876,Sw12,0.05593,TR,20.0
876,30877,Streatham,2.15697,TR,20.2
877,30878,A217 - Sw17,0.0568,TR,20.0
878,30879,A214 - Sw17,1.28488,TR,20.1
879,30879,A214 - Sw17,0.06122,TR,25.3
880,30878,A217 - Sw17,1.28603,TR,19.7
881,30877,Streatham,0.03582,TR,30.0
882,30876,Sw12,2.17708,TR,20.0
883,30875,South Croydon,0.02757,TR,30.0
884,30874,Croydon,0.77405,TR,38.8
885,30873,Croydon,2.12329,TR,35.9
886,30872,Se25,1.78036,TR,37.5
887,30880,Elephant And Castle,0.03577,TR,20.0
888,30881,Se1,0.62247,TR,20.0
889,30881,Se1,0.04946,TR,20.0
890,30880,Elephant And Castle,0.60878,TR,20.0
891,30872,Se25,0.05748,TR,33.0
892,30873,Croydon,1.76844,TR,36.2
893,30874,Croydon,2.18979,TR,36.0
894,30875,South Croydon,0.72081,TR,36.3
895,30883,Se23,0.0754,TR,20.0
896,30882,Se22,2.33612,TR,20.0
897,30882,Se22,0.01952,TR,20.0
898,30883,Se23,2.39124,TR,20.0
899,30884,Sw12,0.02502,TR,20.0
900,30885,Sw12,1.2535,TR,20.0
901,30886,Sw12 South,0.23262,TR,20.0
902,30887,Sw17,0.82671,TR,20.0
903,30887,Sw17,0.03228,TR,19.0
904,30886,Sw12 South,0.79443,TR,20.0
905,30885,Sw12,0.23262,TR,20.0
906,30884,Sw12,1.27852,TR,20.0
907,30889,Se4,0.04737,TR,20.0
908,30888,Lewisham,1.41644,TR,20.0
909,30888,Lewisham,0.04948,TR,30.0
910,30889,Se4,1.41433,TR,19.9
911,30894,Sw11,0.15608,TR,20.0
912,30895,Sw18,0.48556,TR,20.0
913,30896,Sw18,1.45975,TR,19.8
914,30897,Se27,0.01526,TR,20.0
915,30898,Se19,0.85241,TR,20.0
916,30896,Sw18,0.05931,TR,20.0
917,30895,Sw18,1.39968,TR,20.0
918,30894,Sw11,0.64164,TR,19.8
919,30898,Se19,0.03077,TR,20.0
920,30897,Se27,0.83689,TR,20.0
921,30893,Sw20,0.03296,TR,20.0
922,30892,Sw19,1.62332,TR,20.0
923,30891,Merton,1.7441,TR,20.0
924,30890,Sw17,0.95381,TR,20.0
925,30890,Sw17,0.0331,TR,20.0
926,30891,Merton,0.9207,TR,20.0
927,30892,Sw19,1.74988,TR,20.0
928,30893,Sw20,1.63493,TR,20.0
929,30901,West Wickham,0.03073,TR,35.0
930,30900,Beckenham,1.5166,TR,44.6
931,30899,Beckenham,0.91422,TR,41.2
932,30907,Bromley,0.04295,TR,30.7
933,30908,Bromley,0.37887,TR,29.6
