NID,PC,DE,LE,TY,FF
2217,12500,Jack Nicklaus Boulevard,8.86124,TR,79.1
2218,12501,Drakenstein Road S,6.44861,TR,84.2
2219,12502,N1,0.72467,TR,75.9
2220,12734,Arboretum Avenue,0.2089,TR,53.4
2221,12503,Langenhoven Avenue,2.18371,TR,61.7
2222,12504,Lady Grey Street,0.65764,TR,38.1
2223,12581,Jan van Riebeeck Drive,0.01523,TR,36.0
2224,12580,Berg River Boulevard N,0.63277,TR,32.9
2225,12579,Main Street,0.7006,TR,28.9
2226,12576,Berg River Boulevard S,0.07101,TR,45.0
2227,12573,Market Street,1.9342,TR,42.4
2228,12574,Lady Grey Street,0.90777,TR,37.8
2229,12575,Optenhorst Street,1.54824,TR,38.2
2230,12575,Optenhorst Street,0.09875,TR,40.0
2231,12574,Lady Grey Street,1.44949,TR,39.2
2232,12573,Market Street,0.91116,TR,34.7
2233,12576,Berg River Boulevard S,2.00932,TR,39.9
2234,12579,Main Street,0.06024,TR,27.0
2235,12580,Berg River Boulevard N,0.6598,TR,28.8
2236,12581,Jan van Riebeeck Drive,0.63042,TR,35.7
2237,12587,N1,0.1771,TR,30.7
2238,12586,Langenhoven Avenue,0.13076,TR,27.0
2239,12585,Klein Drakenstein Road,0.20781,TR,29.0
2240,12584,Van der Stel Street,5.31162,TR,83.6
2241,12583,Oosbosch Street,0.98245,TR,43.9
2242,12583,Oosbosch Street,0.02569,TR,38.0
2243,12584,Van der Stel Street,0.97134,TR,46.1
2244,12585,Klein Drakenstein Road,5.29703,TR,82.4
2245,12586,Langenhoven Avenue,0.20781,TR,28.0
2246,12587,N1,0.30786,TR,37.5
2247,12590,Sonstraal Road,0.04171,TR,34.0
2248,12589,Jan van Riebeeck Drive,3.52608,TR,42.9
2249,12592,Jan van Riebeeck Drive,0.0968,TR,41.0
2250,12593,Sonstraal Road,3.69306,TR,55.5
2251,12589,Jan van Riebeeck Drive,0.03825,TR,40.0
2252,12590,Sonstraal Road,3.52468,TR,43.1
2253,12593,Sonstraal Road,0.03095,TR,42.0
2254,12592,Jan van Riebeeck Drive,3.77302,TR,54.3
2255,12595,Main Street,0.05139,TR,33.0
2256,12596,Berg River Boulevard S,0.59744,TR,44.8
2257,12597,Jan van Riebeeck Drive,0.73694,TR,47.3
2258,12602,Jan van Riebeeck Drive,0.06691,TR,45.0
2259,12601,Westhoven Street,0.78278,TR,44.9
2260,12600,Optenhorst Street,0.37671,TR,42.7
2261,12600,Optenhorst Street,0.0171,TR,42.0
2262,12601,Westhoven Street,0.35961,TR,42.1
2263,12602,Jan van Riebeeck Drive,0.83468,TR,43.1
2264,12597,Jan van Riebeeck Drive,0.08748,TR,42.0
2265,12596,Berg River Boulevard S,0.72049,TR,50.0
2266,12595,Main Street,0.54285,TR,41.5
2267,12605,Lang Street,0.10707,TR,30.0
2268,12604,Oosbosch Street,2.00286,TR,43.7
2269,12604,Oosbosch Street,0.03785,TR,35.0
2270,12605,Lang Street,2.04924,TR,42.4
2271,12715,Lady Grey Street,0.05375,TR,37.0
