CityName,Scale,TOD,Marker,PlotCounter,Feature,Value
Singapore,50,2,train,2,betweenness,0.05156256492597202
Singapore,50,2,train,2,lane_density,0.048962894393718946
Singapore,50,2,train,2,streets_per_node_proportion_1,0.004515924900151513
Singapore,50,2,train,2,streets_per_node_proportion_2,0.032488789267574376
Singapore,50,2,train,2,streets_per_node_proportion_4,0.032439800529740846
Singapore,50,2,train,2,streets_per_node_count_5,0.04247368298535926
Singapore,50,2,train,2,streets_per_node_proportion_5,0.04460913898076343
Singapore,50,2,train,2,global_betweenness,0.0717979331910951
Singapore,50,2,train,3,n,0.045105709518673674
Singapore,50,2,train,3,m,0.03494481006515951
Singapore,50,2,train,3,k_avg,0.19734110224697723
Singapore,50,2,train,3,edge_length_total,0.02761050338220938
Singapore,50,2,train,3,edge_length_avg,0.05396289018056793
Singapore,50,2,train,3,streets_per_node_avg,0.03344816563746722
Singapore,50,2,train,3,street_length_total,0.02338813249529858
Singapore,50,2,train,3,circuity_avg,0.03194188457949906
Singapore,50,2,train,3,metered_count,0.16251010776054692
Singapore,50,2,train,3,non_metered_count,0.19952026836094341
Singapore,50,2,train,3,total_crossings,0.4005153123882952
Singapore,50,2,train,3,betweenness,0.07647623574846024
Singapore,50,2,train,3,lane_density,0.034523206106893425
Singapore,50,2,train,3,streets_per_node_proportion_1,0.0032160624774272024
Singapore,50,2,train,3,streets_per_node_proportion_2,0.03314127919130589
Singapore,50,2,train,3,streets_per_node_proportion_4,0.008881658257946623
Singapore,50,2,train,3,streets_per_node_count_5,0.047390852033504696
Singapore,50,2,train,3,streets_per_node_proportion_5,0.059381543528942794
Singapore,50,2,train,3,global_betweenness,0.07257221504264295
Singapore,50,2,train,4,n,0.04385133142914494
Singapore,50,2,train,4,m,0.027145942766834998
Singapore,50,2,train,4,k_avg,0.14687558979137386
Singapore,50,2,train,4,edge_length_total,0.030995431296727535
Singapore,50,2,train,4,edge_length_avg,0.056480203881252744
Singapore,50,2,train,4,streets_per_node_avg,0.033782030727560655
Singapore,50,2,train,4,street_length_total,0.027454032822838825
Singapore,50,2,train,4,circuity_avg,0.042724091153899815
Singapore,50,2,train,4,metered_count,0.11617384603271415
Singapore,50,2,train,4,non_metered_count,0.11864183152754348
Singapore,50,2,train,4,total_crossings,0.5858269348273365
Singapore,50,2,train,4,betweenness,0.07630576628306027
Singapore,50,2,train,4,lane_density,0.03811381924792531
Singapore,50,2,train,4,streets_per_node_proportion_1,0.0037474683731030948
Singapore,50,2,train,4,streets_per_node_proportion_2,0.04312671733618402
Singapore,50,2,train,4,streets_per_node_proportion_4,0.014531063139992225
